87.23,1.7,-0.87,-0.92
87.24,2.07,-0.73,-0.63
87.241,2.57,-0.53,-0.11
87.245,3.23,-0.26,0.55
87.277,3.96,0.1,1.34
87.279,4,0.49,2.1
87.28,4,0.92,2.79
87.282,4,1.34,3.23
87.283,4,1.73,3.4
87.284,4,2.02,3.28
87.286,4,2.22,2.88
87.288,4,2.37,2.4
87.295,4,2.46,2.07
87.298,4,2.54,1.84
87.304,4,2.58,1.79
87.306,3.99,2.55,1.8
87.327,3.77,2.52,1.81
87.328,3.49,2.44,1.83
87.328,3.16,2.33,1.8
87.329,2.82,2.21,1.75
87.33,2.49,2.08,1.68
87.349,2.18,1.94,1.59
87.351,1.92,1.83,1.51
87.352,1.71,1.73,1.43
87.353,1.55,1.65,1.33
87.356,1.41,1.57,1.24
87.361,1.28,1.49,1.13
87.366,1.13,1.41,1.03
87.371,0.97,1.31,0.91
87.376,0.8,1.22,0.79
87.381,0.66,1.12,0.68
87.405,0.51,1.03,0.59
87.406,0.31,0.87,0.48
87.407,0.23,0.8,0.44
87.408,0.15,0.74,0.42
87.408,0.07,0.68,0.38
87.411,0,0.64,0.35
87.416,-0.08,0.58,0.32
87.421,-0.17,0.55,0.29
87.426,-0.25,0.52,0.27
87.431,-0.31,0.5,0.24
87.436,-0.39,0.47,0.24
87.441,-0.44,0.47,0.25
87.446,-0.51,0.48,0.24
87.452,-0.54,0.48,0.25
87.456,-0.58,0.47,0.25
87.461,-0.61,0.47,0.26
87.466,-0.62,0.5,0.26
87.471,-0.63,0.51,0.25
87.476,-0.63,0.52,0.22
87.482,-0.62,0.52,0.18
87.488,-0.61,0.53,0.14
87.492,-0.6,0.54,0.09
87.497,-0.6,0.53,0.03
87.503,-0.6,0.53,-0.02
87.507,-0.61,0.53,-0.1
87.512,-0.63,0.52,-0.17
87.519,-0.64,0.51,-0.22
87.523,-0.66,0.5,-0.26
87.527,-0.64,0.5,-0.27
87.532,-0.6,0.5,-0.27
87.564,-0.57,0.5,-0.24
87.566,-0.54,0.49,-0.21
87.571,-0.52,0.49,-0.16
87.573,-0.49,0.48,-0.09
87.574,-0.45,0.46,0
87.576,-0.39,0.47,0.1
87.577,-0.33,0.49,0.2
87.579,-0.27,0.5,0.3
87.591,-0.2,0.54,0.41
87.592,-0.16,0.58,0.55
87.593,-0.13,0.62,0.71
87.594,-0.11,0.68,0.87
87.604,-0.01,0.79,1.02
87.606,0.14,0.93,1.17
87.608,0.3,1.1,1.31
87.613,0.5,1.27,1.45
87.62,0.66,1.45,1.6
87.623,0.75,1.61,1.73
87.628,0.83,1.8,1.82
87.633,1.02,2.03,1.92
87.64,1.37,2.3,2.09
87.643,1.84,2.6,2.34
87.648,2.3,2.89,2.64
87.655,2.7,3.09,2.91
87.659,3.01,3.2,3.19
87.663,3.29,3.22,3.44
87.672,3.53,3.15,3.64
87.674,3.75,3.02,3.8
87.679,3.93,2.85,3.9
87.684,3.99,2.68,3.88
87.716,3.93,2.54,3.73
87.727,3.85,2.36,3.46
87.731,3.79,2.19,3.19
87.733,3.8,2.03,3.01
87.736,3.8,1.79,2.87
87.737,3.73,1.53,2.71
87.739,3.47,1.03,2.34
87.741,3.31,0.8,2.13
87.742,3.12,0.56,1.92
87.744,2.9,0.32,1.71
87.746,2.66,0.1,1.51
87.747,2.42,-0.1,1.32
87.754,2.18,-0.31,1.13
87.771,1.96,-0.49,0.94
87.773,1.74,-0.66,0.76
87.774,1.51,-0.82,0.57
87.776,1.27,-0.98,0.37
87.777,1.06,-1.1,0.2
87.782,0.85,-1.22,0.03
87.784,0.65,-1.31,-0.13
87.79,0.47,-1.38,-0.29
87.794,0.32,-1.42,-0.46
87.799,0.24,-1.43,-0.59
87.822,0.2,-1.43,-0.71
87.841,0.19,-1.4,-0.79
87.843,0.22,-1.39,-0.85
87.844,0.23,-1.38,-0.89
87.845,0.22,-1.36,-0.92
87.846,0.21,-1.36,-0.93
87.847,0.21,-1.35,-0.92
87.848,0.21,-1.34,-0.89
87.849,0.23,-1.31,-0.84
87.851,0.26,-1.3,-0.78
87.857,0.29,-1.28,-0.72
87.861,0.32,-1.27,-0.67
87.865,0.34,-1.28,-0.61
87.874,0.33,-1.28,-0.56
87.875,0.32,-1.27,-0.51
87.879,0.31,-1.28,-0.45
87.884,0.28,-1.28,-0.41
87.89,0.26,-1.27,-0.38
87.894,0.24,-1.25,-0.36
87.899,0.22,-1.23,-0.35
87.905,0.18,-1.22,-0.35
87.909,0.14,-1.2,-0.38
87.914,0.1,-1.17,-0.44
87.921,0.05,-1.14,-0.49
87.925,0.01,-1.11,-0.56
87.929,-0.01,-1.09,-0.63
87.938,-0.01,-1.07,-0.69
87.94,0.01,-1.03,-0.72
87.945,0.06,-1,-0.74
87.95,0.11,-0.97,-0.74
87.963,0.17,-0.94,-0.7
87.964,0.22,-0.93,-0.66
87.965,0.27,-0.93,-0.61
87.98,0.33,-0.92,-0.56
87.981,0.38,-0.91,-0.51
87.981,0.44,-0.91,-0.43
87.986,0.54,-0.9,-0.34
87.99,0.63,-0.89,-0.26
87.995,0.72,-0.88,-0.21
88,0.82,-0.88,-0.17
88.005,0.92,-0.9,-0.1
88.01,1,-0.84,0.02
88.015,1.06,-0.74,0.11
88.022,1.1,-0.66,0.09
88.025,1.07,-0.61,-0.07
88.03,0.93,-0.56,-0.29
88.038,0.9,-0.47,-0.48
88.04,1.13,-0.34,-0.4
88.045,1.65,-0.16,0.01
88.05,2.39,0.13,0.65
88.056,3.79,0.98,2.05
88.061,4,1.46,2.72
88.065,4,1.91,3.2
88.074,4,2.32,3.48
88.076,4,2.62,3.42
88.081,4,2.8,3.03
88.102,4,2.91,2.49
88.103,4,2.99,1.97
88.105,4,3.09,1.57
88.107,4,3.16,1.28
88.108,3.9,3.14,1.06
88.117,3.63,3.05,0.91
88.118,3.32,2.92,0.79
88.131,3.03,2.75,0.72
88.132,2.76,2.54,0.68
88.133,2.48,2.31,0.64
88.14,2.19,2.07,0.58
88.142,1.9,1.86,0.49
88.146,1.63,1.67,0.37
88.155,1.38,1.48,0.22
88.157,1.16,1.31,0.07
88.162,0.98,1.16,-0.06
88.167,0.82,1.02,-0.16
88.172,0.68,0.9,-0.22
88.177,0.56,0.78,-0.31
88.182,0.45,0.67,-0.36
88.189,0.34,0.57,-0.43
88.192,0.24,0.48,-0.45
88.197,0.15,0.41,-0.46
88.206,0.08,0.35,-0.44
88.208,0.02,0.31,-0.42
88.212,-0.03,0.27,-0.41
88.217,-0.09,0.22,-0.37
88.223,-0.16,0.17,-0.31
88.227,-0.21,0.12,-0.22
88.232,-0.25,0.07,-0.11
88.265,-0.28,0.02,0
88.269,-0.33,-0.02,0.11
88.27,-0.4,-0.05,0.23
88.271,-0.45,-0.05,0.32
88.309,-0.51,-0.04,0.39
88.311,-0.56,-0.01,0.44
88.313,-0.62,0.03,0.46
88.316,-0.64,0.07,0.47
88.318,-0.66,0.12,0.45
88.323,-0.65,0.18,0.43
88.323,-0.63,0.24,0.38
88.324,-0.6,0.3,0.31
88.325,-0.57,0.37,0.22
88.326,-0.56,0.43,0.11
88.328,-0.56,0.48,-0.01
88.33,-0.56,0.52,-0.12
88.331,-0.55,0.54,-0.19
88.332,-0.55,0.59,-0.26
88.333,-0.54,0.62,-0.29
88.334,-0.53,0.64,-0.28
88.338,-0.55,0.64,-0.27
88.343,-0.55,0.63,-0.2
88.347,-0.56,0.6,-0.15
88.354,-0.6,0.59,-0.04
88.358,-0.62,0.57,0.1
88.363,-0.6,0.57,0.22
88.369,-0.56,0.59,0.34
88.373,-0.5,0.64,0.51
88.378,-0.44,0.71,0.64
88.383,-0.39,0.8,0.76
88.398,-0.27,1.05,0.89
88.399,-0.18,1.21,0.97
88.4,-0.07,1.39,1.1
88.42,0.04,1.58,1.3
88.421,0.15,1.76,1.51
88.421,0.27,1.94,1.66
88.422,0.37,2.1,1.78
88.423,0.5,2.27,1.96
88.428,0.73,2.45,2.3
88.433,1.08,2.64,2.73
88.439,1.49,2.85,3.21
88.443,1.88,3.06,3.6
88.448,2.18,3.21,3.81
88.455,2.38,3.23,3.81
88.458,2.54,3.16,3.65
88.463,2.69,3.03,3.43
88.469,2.9,2.91,3.28
88.478,3.14,2.81,3.2
88.479,3.34,2.74,3.18
88.484,3.43,2.67,3.16
88.491,3.45,2.57,3.1
88.494,3.4,2.42,3.06
88.499,3.33,2.23,3.03
88.505,3.24,2.01,3.01
88.509,3.1,1.75,2.95
88.514,2.89,1.49,2.83
88.562,2.71,1.25,2.72
88.568,2.59,1.06,2.61
88.57,2.47,0.87,2.44
88.571,2.32,0.67,2.24
88.574,2.15,0.48,2
88.576,1.96,0.32,1.76
88.576,1.79,0.19,1.53
88.577,1.63,0.06,1.33
88.578,1.48,-0.06,1.16
88.581,1.32,-0.16,1.01
88.583,1.12,-0.28,0.86
88.586,0.92,-0.39,0.71
88.587,0.75,-0.49,0.58
88.588,0.63,-0.56,0.46
88.592,0.55,-0.62,0.37
88.595,0.49,-0.67,0.29
88.6,0.44,-0.72,0.21
88.607,0.4,-0.76,0.12
88.61,0.36,-0.8,0.01
88.615,0.33,-0.84,-0.11
88.623,0.32,-0.88,-0.22
88.626,0.31,-0.92,-0.31
88.63,0.31,-0.96,-0.36
88.636,0.33,-1,-0.39
88.641,0.36,-1.05,-0.38
88.645,0.41,-1.08,-0.31
88.65,0.46,-1.11,-0.25
88.687,0.53,-1.13,-0.17
88.689,0.61,-1.14,-0.13
88.69,0.67,-1.16,-0.12
88.691,0.74,-1.16,-0.07
88.692,0.81,-1.16,-0.07
88.693,0.84,-1.19,-0.1
88.694,0.84,-1.22,-0.15
88.696,0.82,-1.26,-0.2
88.697,0.76,-1.28,-0.27
88.701,0.67,-1.31,-0.36
88.712,0.54,-1.34,-0.45
88.715,0.41,-1.36,-0.56
88.716,0.28,-1.36,-0.69
88.723,0.01,-1.33,-0.97
88.726,-0.11,-1.28,-1.11
88.73,-0.17,-1.22,-1.22
88.735,-0.18,-1.15,-1.31
88.741,-0.13,-1.1,-1.34
88.745,-0.07,-1.04,-1.32
88.75,-0.02,-1,-1.24
88.756,0.04,-0.96,-1.13
88.788,0.11,-0.94,-0.98
88.789,0.18,-0.94,-0.84
88.79,0.25,-0.93,-0.69
88.79,0.32,-0.92,-0.53
88.791,0.39,-0.92,-0.33
88.791,0.46,-0.93,-0.12
88.792,0.53,-0.94,0.07
88.796,0.58,-0.93,0.22
88.801,0.6,-0.9,0.34
88.813,0.58,-0.82,0.41
88.814,0.55,-0.69,0.39
88.825,0.6,-0.52,0.19
88.826,0.65,-0.32,-0.06
88.838,0.7,-0.1,-0.39
88.839,0.8,0.13,-0.68
88.841,1.05,0.37,-0.81
88.842,1.42,0.56,-0.64
88.846,1.84,0.72,-0.17
88.851,2.27,0.91,0.48
88.857,2.64,1.12,1.18
88.861,2.87,1.28,1.77
88.867,2.99,1.42,2.21
88.874,3.03,1.53,2.48
88.877,3.04,1.62,2.61
88.882,3.03,1.71,2.64
88.89,3.03,1.81,2.61
88.893,2.96,1.91,2.48
88.897,2.86,1.99,2.31
88.902,2.75,2.03,2.11
88.909,2.66,2.03,1.96
88.912,2.61,2.02,1.88
88.917,2.54,2.01,1.82
88.924,2.41,1.94,1.78
88.928,2.24,1.84,1.71
88.932,2.06,1.71,1.63
88.963,1.88,1.57,1.54
88.965,1.7,1.45,1.43
88.966,1.53,1.34,1.33
88.967,1.38,1.23,1.2
88.969,1.24,1.13,1.08
88.97,1.12,1.04,0.99
88.971,1.02,0.94,0.93
89.005,0.9,0.84,0.89
89.006,0.77,0.73,0.84
89.009,0.63,0.63,0.81
89.01,0.47,0.52,0.79
89.011,0.31,0.45,0.74
89.012,0.16,0.39,0.67
89.014,0.02,0.34,0.6
89.015,-0.12,0.29,0.51
89.016,-0.23,0.26,0.45
89.018,-0.33,0.24,0.4
89.024,-0.42,0.24,0.34
89.029,-0.49,0.22,0.29
89.033,-0.56,0.19,0.26
89.042,-0.6,0.19,0.24
89.043,-0.61,0.19,0.24
89.048,-0.58,0.17,0.17
89.056,-0.62,0.17,0.36
89.059,-0.39,0.24,0.03
89.063,-0.46,0.21,0.27
89.068,-0.7,0.2,0.49
89.074,-0.72,0.28,0.43
89.078,-0.61,0.37,0.35
89.083,-0.49,0.41,0.23
89.116,-0.46,0.45,0.11
89.122,-0.47,0.49,0
89.124,-0.46,0.55,-0.08
89.126,-0.42,0.62,-0.16
89.128,-0.36,0.69,-0.27
89.138,-0.31,0.76,-0.34
89.14,-0.25,0.8,-0.36
89.141,-0.19,0.83,-0.35
89.144,-0.13,0.87,-0.3
89.145,-0.07,0.92,-0.22
89.146,-0.03,0.95,-0.11
89.147,-0.02,0.97,0.01
89.149,-0.04,0.97,0.13
89.158,-0.09,0.97,0.25
89.16,-0.13,0.97,0.36
89.165,-0.14,0.97,0.53
89.169,-0.13,1.01,0.7
89.175,-0.12,1.08,0.88
89.179,-0.12,1.16,1.05
89.184,-0.07,1.24,1.18
89.19,0.02,1.31,1.31
89.194,0.14,1.39,1.54
89.199,0.27,1.49,1.71
89.229,0.38,1.6,1.87
89.231,0.48,1.73,2.02
89.232,0.58,1.9,2.12
89.234,0.68,2.08,2.19
89.236,0.83,2.28,2.33
89.237,1.05,2.52,2.53
89.239,1.39,2.78,2.8
89.24,1.74,3.01,3.05
89.265,1.97,3.18,3.21
89.267,2.06,3.24,3.28
89.269,2.12,3.19,3.36
89.271,2.26,3.08,3.44
89.293,2.47,2.96,3.58
89.294,2.75,2.83,3.7
89.295,3.03,2.7,3.75
89.296,3.23,2.59,3.73
89.296,3.3,2.48,3.6
89.297,3.26,2.39,3.38
89.298,3.25,2.32,3.19
89.305,3.36,2.21,3.08
89.306,3.48,2.06,3.02
89.31,3.48,1.87,2.94
89.315,3.33,1.61,2.81
89.321,3.13,1.34,2.61
89.325,2.91,1.08,2.37
89.33,2.7,0.86,2.15
89.335,2.55,0.69,1.96
89.34,2.42,0.53,1.76
89.345,2.28,0.37,1.57
89.35,2.12,0.21,1.36
89.363,1.93,0.04,1.15
89.364,1.72,-0.12,0.96
89.365,1.51,-0.27,0.78
89.388,1.32,-0.4,0.64
89.388,1.02,-0.64,0.47
89.389,0.91,-0.75,0.39
89.39,0.81,-0.84,0.3
89.391,0.71,-0.93,0.18
89.395,0.62,-1.02,0.05
89.4,0.53,-1.1,-0.1
89.406,0.45,-1.16,-0.22
89.41,0.37,-1.23,-0.32
89.415,0.32,-1.29,-0.39
89.422,0.27,-1.37,-0.42
89.425,0.25,-1.44,-0.43
89.43,0.26,-1.5,-0.42
89.435,0.29,-1.55,-0.41
89.441,0.35,-1.6,-0.41
89.445,0.41,-1.64,-0.43
89.45,0.47,-1.69,-0.46
89.456,0.53,-1.72,-0.49
89.461,0.57,-1.77,-0.48
89.465,0.57,-1.81,-0.48
89.476,0.53,-1.84,-0.48
89.477,0.44,-1.87,-0.49
89.482,0.32,-1.89,-0.54
89.487,0.15,-1.93,-0.6
89.492,-0.02,-1.94,-0.65
89.496,-0.17,-1.96,-0.7
89.501,-0.29,-1.96,-0.75
89.528,-0.39,-1.93,-0.75
89.531,-0.44,-1.9,-0.76
89.533,-0.43,-1.87,-0.77
89.535,-0.36,-1.82,-0.77
89.537,-0.24,-1.76,-0.74
89.539,-0.11,-1.7,-0.69
89.54,0.01,-1.63,-0.67
89.542,0.12,-1.58,-0.65
89.572,0.23,-1.51,-0.62
89.573,0.35,-1.46,-0.61
89.574,0.49,-1.42,-0.59
89.575,0.65,-1.38,-0.55
89.576,0.78,-1.34,-0.46
89.577,0.88,-1.29,-0.36
89.579,0.99,-1.25,-0.26
89.582,1.08,-1.21,-0.2
89.593,1.11,-1.15,-0.19
89.594,1.14,-1.09,-0.27
89.597,1.13,-1.03,-0.45
89.602,1.15,-0.97,-0.66
89.608,1.24,-0.88,-0.84
89.612,1.47,-0.78,-0.85
89.617,1.84,-0.61,-0.63
89.641,2.24,-0.37,-0.2
89.643,2.72,-0.06,0.33
89.644,3.34,0.32,0.93
89.645,3.98,0.77,1.61
89.646,4,1.33,2.31
89.647,4,1.94,2.85
89.66,4,2.47,3.15
89.664,4,2.83,3.23
89.665,4,3.11,3.12
89.676,4,3.33,2.84
89.677,4,3.43,2.51
89.678,4,3.4,2.24
89.683,4,3.28,2.08
89.691,3.88,3.11,1.98
89.693,3.42,2.89,1.89
89.698,2.6,2.4,1.61
89.703,2.25,2.17,1.46
89.709,1.93,1.97,1.26
89.713,1.64,1.77,1.06
89.718,1.37,1.59,0.84
89.729,1.14,1.41,0.65
89.73,0.92,1.24,0.5
89.733,0.73,1.08,0.38
89.743,0.57,0.94,0.3
89.746,0.42,0.81,0.23
89.748,0.29,0.69,0.17
89.759,0.18,0.59,0.12
89.761,0.09,0.5,0.09
89.764,0.03,0.43,0.09
89.777,-0.02,0.38,0.09
89.778,-0.07,0.34,0.09
89.78,-0.11,0.29,0.09
89.808,-0.14,0.26,0.11
89.81,-0.17,0.24,0.16
89.812,-0.19,0.23,0.19
89.813,-0.2,0.25,0.21
89.815,-0.21,0.29,0.23
89.816,-0.22,0.32,0.26
89.817,-0.24,0.33,0.31
89.819,-0.23,0.34,0.36
89.855,-0.21,0.37,0.43
89.856,-0.2,0.39,0.49
89.857,-0.21,0.43,0.57
89.858,-0.23,0.47,0.63
89.859,-0.25,0.5,0.69
89.86,-0.28,0.54,0.74
89.861,-0.31,0.58,0.79
89.862,-0.34,0.62,0.83
89.866,-0.36,0.67,0.84
89.869,-0.38,0.73,0.85
89.877,-0.39,0.79,0.82
89.879,-0.39,0.87,0.75
89.884,-0.37,0.95,0.67
89.894,-0.38,1.01,0.6
89.895,-0.38,1.06,0.49
89.899,-0.39,1.1,0.4
89.905,-0.37,1.14,0.33
89.913,-0.32,1.19,0.29
89.915,-0.24,1.25,0.29
89.92,-0.16,1.3,0.3
89.956,-0.08,1.33,0.31
89.957,-0.03,1.36,0.3
89.969,0.04,1.39,0.3
89.971,0.11,1.42,0.28
89.971,0.18,1.45,0.26
89.972,0.23,1.47,0.26
89.973,0.29,1.49,0.24
89.974,0.34,1.49,0.23
89.975,0.36,1.49,0.22
89.975,0.37,1.48,0.2
89.976,0.39,1.47,0.2
89.987,0.41,1.46,0.22
89.988,0.4,1.44,0.24
89.989,0.34,1.43,0.24
89.994,0.26,1.42,0.2
89.999,0.21,1.42,0.19
90.005,0.18,1.43,0.25
90.009,0.16,1.47,0.36
90.014,0.15,1.54,0.5
90.02,0.27,1.65,0.72
90.025,1.06,2.09,1.35
90.03,1.71,2.32,1.87
90.035,2.51,2.63,2.4
90.048,3.33,2.94,2.75
90.049,4,3.16,2.81
90.053,4,3.29,2.58
90.078,4,3.38,2.17
90.079,4,3.47,1.68
90.081,4,3.55,1.18
90.082,4,3.55,0.78
90.083,4,3.42,0.52
90.084,4,3.19,0.42
90.086,4,2.87,0.51
90.091,4,2.52,0.73
90.096,4,2.14,0.94
90.1,4,1.77,1.14
90.109,4,1.43,1.34
90.112,4,1.14,1.52
90.115,3.89,0.85,1.63
90.128,3.57,0.56,1.64
90.129,3.23,0.28,1.6
90.132,2.9,0.05,1.51
90.136,2.59,-0.15,1.39
90.144,2.32,-0.35,1.24
90.146,2.09,-0.52,1.11
90.151,1.88,-0.67,0.98
90.161,1.68,-0.81,0.85
90.162,1.5,-0.94,0.72
90.166,1.35,-1.04,0.59
90.179,1.23,-1.12,0.48
90.18,1.11,-1.21,0.36
90.182,1.01,-1.3,0.21
90.187,0.91,-1.4,0.05
90.196,0.82,-1.48,-0.08
90.198,0.72,-1.58,-0.23
90.201,0.6,-1.69,-0.37
90.23,0.46,-1.8,-0.49
90.232,0.32,-1.87,-0.57
90.247,0.22,-1.92,-0.62
90.248,0.17,-1.97,-0.65
90.249,0.16,-2.03,-0.63
90.25,0.17,-2.1,-0.6
90.258,0.2,-2.16,-0.55
90.259,0.23,-2.21,-0.51
90.267,0.28,-2.27,-0.47
90.268,0.3,-2.32,-0.41
90.27,0.28,-2.37,-0.37
90.272,0.21,-2.42,-0.33
90.274,0.06,-2.45,-0.33
90.29,-0.13,-2.48,-0.37
90.292,-0.33,-2.5,-0.42
90.295,-0.52,-2.51,-0.52
90.298,-0.69,-2.51,-0.61
90.3,-0.82,-2.49,-0.7
90.303,-0.89,-2.45,-0.78
90.305,-0.89,-2.42,-0.86
90.31,-0.83,-2.34,-0.91
90.313,-0.69,-2.25,-0.95
90.318,-0.53,-2.15,-0.95
90.324,-0.37,-2.05,-0.91
90.327,-0.21,-1.95,-0.84
90.334,-0.06,-1.85,-0.77
90.337,0.1,-1.76,-0.7
90.35,0.24,-1.7,-0.65
90.351,0.36,-1.66,-0.59
90.352,0.56,-1.58,-0.5
90.373,0.63,-1.57,-0.45
90.374,0.69,-1.55,-0.38
90.375,0.77,-1.55,-0.34
90.375,0.83,-1.53,-0.31
90.377,0.9,-1.52,-0.31
90.382,0.98,-1.5,-0.34
90.391,1.04,-1.5,-0.44
90.392,1.07,-1.54,-0.65
90.397,1.15,-1.5,-0.88
90.402,1.4,-1.34,-1
90.408,1.98,-1.05,-0.98
90.412,2.78,-0.64,-0.7
90.417,3.71,-0.15,-0.22
90.423,4,0.35,0.29
90.427,4,0.8,0.72
90.432,4,1.18,1.07
90.438,4,1.59,1.34
90.443,4,1.96,1.54
90.447,4,2.25,1.69
90.452,4,2.47,1.73
90.458,4,2.58,1.75
90.463,4,2.58,1.76
90.467,4,2.54,1.74
90.49,4,2.47,1.7
90.494,4,2.33,1.64
90.496,3.99,2.2,1.6
90.497,3.61,2.07,1.62
90.502,3.27,1.96,1.66
90.503,2.98,1.87,1.68
90.504,2.74,1.78,1.63
90.518,2.52,1.7,1.53
90.519,2.31,1.64,1.34
90.52,2.1,1.57,1.08
90.525,1.91,1.5,0.81
90.529,1.73,1.42,0.57
90.533,1.56,1.35,0.36
90.541,1.41,1.26,0.21
90.544,1.29,1.17,0.08
90.549,1.17,1.09,0.01
90.554,1.07,1.01,0
90.56,0.97,0.94,0.02
90.564,0.89,0.88,0.05
90.569,0.82,0.84,0.1
90.575,0.79,0.82,0.12
90.579,0.76,0.8,0.15
90.584,0.72,0.78,0.15
90.591,0.66,0.75,0.17
90.594,0.58,0.72,0.17
90.599,0.5,0.7,0.18
90.608,0.41,0.68,0.21
90.61,0.32,0.66,0.23
90.615,0.23,0.63,0.25
90.62,0.15,0.61,0.29
90.661,0.09,0.59,0.34
90.672,0.02,0.57,0.39
90.673,-0.05,0.57,0.43
90.677,-0.11,0.59,0.48
90.678,-0.19,0.59,0.52
90.679,-0.27,0.61,0.56
90.68,-0.34,0.64,0.61
90.681,-0.41,0.68,0.64
90.682,-0.47,0.71,0.65
90.683,-0.51,0.75,0.64
90.684,-0.56,0.83,0.57
90.685,-0.58,0.85,0.52
90.686,-0.59,0.87,0.46
90.69,-0.56,0.9,0.4
90.695,-0.53,0.93,0.34
90.7,-0.51,0.95,0.29
90.707,-0.5,0.95,0.24
90.71,-0.51,0.95,0.2
90.715,-0.52,0.94,0.19
90.72,-0.52,0.92,0.2
90.725,-0.51,0.9,0.22
90.73,-0.47,0.9,0.25
90.735,-0.44,0.91,0.34
90.752,-0.42,0.9,0.4
90.753,-0.39,0.9,0.48
90.755,-0.31,0.92,0.6
90.756,-0.22,0.95,0.73
90.778,-0.11,0.98,0.84
90.78,0.04,1.05,0.93
90.786,0.25,1.15,0.99
90.795,0.51,1.26,1.02
90.795,0.77,1.44,1.04
90.796,0.99,1.61,1.01
90.797,1.15,1.78,0.93
90.797,1.3,1.93,0.85
90.8,1.47,2.11,0.84
90.806,1.68,2.32,0.88
90.81,1.91,2.52,0.98
90.815,2.19,2.72,1.14
90.82,2.53,2.87,1.33
90.825,2.9,2.93,1.55
90.83,3.31,2.94,1.78
90.835,3.72,2.92,2.05
90.841,4,2.85,2.33
90.845,4,2.76,2.52
90.85,4,2.66,2.61
90.857,4,2.54,2.55
90.861,4,2.41,2.34
90.865,4,2.27,2.01
90.871,4,2.04,1.58
90.876,4,1.73,1.19
90.881,4,1.43,0.9
90.886,4,1.14,0.76
90.9,4,0.88,0.72
90.908,3.9,0.66,0.74
90.909,3.65,0.45,0.78
90.913,3.4,0.25,0.81
90.914,3.13,0.06,0.83
90.924,2.86,-0.11,0.84
90.924,2.58,-0.27,0.83
90.926,2.3,-0.45,0.81
90.931,2.02,-0.6,0.78
90.936,1.77,-0.71,0.75
90.942,1.54,-0.82,0.71
90.946,1.35,-0.91,0.63
90.951,1.18,-1,0.59
90.957,1.06,-1.07,0.53
90.961,0.95,-1.11,0.45
90.966,0.85,-1.15,0.36
90.975,0.78,-1.18,0.24
90.977,0.75,-1.2,0.09
90.981,0.72,-1.2,-0.06
90.986,0.67,-1.21,-0.22
90.992,0.54,-1.26,-0.52
90.997,0.46,-1.29,-0.64
91.002,0.37,-1.3,-0.72
91.008,0.28,-1.32,-0.74
91.012,0.22,-1.33,-0.73
91.017,0.18,-1.34,-0.68
91.034,0.17,-1.36,-0.62
91.047,0.18,-1.38,-0.55
91.048,0.2,-1.41,-0.47
91.049,0.24,-1.45,-0.4
91.049,0.29,-1.48,-0.34
91.05,0.34,-1.52,-0.31
91.065,0.38,-1.57,-0.28
91.067,0.4,-1.6,-0.28
91.069,0.39,-1.63,-0.26
91.07,0.36,-1.65,-0.27
91.073,0.31,-1.66,-0.31
91.077,0.22,-1.7,-0.36
91.083,0.08,-1.71,-0.43
91.087,-0.06,-1.71,-0.51
91.094,-0.2,-1.71,-0.61
91.097,-0.33,-1.69,-0.74
91.102,-0.45,-1.68,-0.83
91.109,-0.5,-1.67,-0.92
91.113,-0.5,-1.63,-0.97
91.117,-0.46,-1.58,-0.98
91.126,-0.38,-1.52,-0.94
91.128,-0.26,-1.46,-0.89
91.133,-0.15,-1.41,-0.78
91.138,-0.03,-1.36,-0.66
91.143,0.08,-1.32,-0.56
91.148,0.2,-1.28,-0.49
91.153,0.3,-1.23,-0.44
91.191,0.41,-1.21,-0.41
91.193,0.52,-1.19,-0.39
91.195,0.61,-1.16,-0.38
91.196,0.67,-1.15,-0.4
91.198,0.71,-1.15,-0.51
91.199,0.71,-1.21,-0.69
91.212,0.69,-1.28,-0.82
91.214,0.7,-1.29,-0.89
91.215,0.82,-1.25,-0.83
91.218,1.09,-1.17,-0.63
91.219,1.56,-0.99,-0.23
91.222,2.15,-0.67,0.37
91.224,2.91,-0.2,1.13
91.225,3.76,0.37,1.89
91.229,4,1.02,2.54
91.233,4,1.62,2.95
91.241,4,2.17,3.13
91.243,4,2.64,3.05
91.248,4,2.98,2.76
91.253,4,3.23,2.37
91.259,4,3.42,2
91.263,4,3.53,1.7
91.268,4,3.55,1.48
91.276,4,3.52,1.31
91.296,4,3.39,1.16
91.297,4,3.16,1.05
91.298,3.54,2.86,0.96
91.299,3.01,2.53,0.93
91.301,2.53,2.21,0.92
91.312,2.11,1.9,0.91
91.314,1.46,1.43,0.81
91.315,1.24,1.27,0.71
91.32,1.07,1.16,0.58
91.325,0.94,1.06,0.43
91.329,0.85,0.97,0.25
91.334,0.77,0.89,0.08
91.358,0.69,0.81,-0.08
91.359,0.62,0.73,-0.22
91.36,0.55,0.64,-0.33
91.36,0.48,0.57,-0.41
91.363,0.41,0.48,-0.48
91.364,0.34,0.4,-0.52
91.369,0.27,0.33,-0.54
91.375,0.21,0.26,-0.54
91.379,0.15,0.2,-0.5
91.384,0.1,0.13,-0.45
91.39,0.04,0.07,-0.38
91.394,-0.02,0.03,-0.29
91.399,-0.08,-0.02,-0.21
91.404,-0.14,-0.06,-0.13
91.409,-0.21,-0.1,-0.05
91.414,-0.27,-0.12,0.02
91.419,-0.35,-0.14,0.08
91.425,-0.4,-0.15,0.15
91.429,-0.46,-0.15,0.21
